Numida_meleagris_ENSNMEP00000001196,0,APR1
Gallus_gallus_ENSGALP00000011510,0,APR1
Pavo_cristatus_ENSPSTP00000000252,0,APR1
Meleagris_gallopavo_ENSMGAP00000002830,0,APR1
Serinus_canaria_ENSSCAP00000006377,0,APR1
Parus_major_ENSPMJP00000009700,0,APR1
Pelodiscus_sinensis_ENSPSIP00000013398,73.0735,APR1
Pygocentrus_nattereri_ENSPNAP00000001440,503.104,APR1
Scleropages_formosus_ENSSFOP00015060524,545.656,APR1
Malurus_cyaneus_samueli_ENSMCSP00000009095,0,APR1
Buteo_japonicus_ENSBJAP00000012443,0,APR1
Salvator_merianae_ENSSMRP00000027812,18.8966,APR1
Chelonoidis_abingdonii_ENSCABP00000011720,73.0735,APR1
Seriola_lalandi_dorsalis_ENSSLDP00000010524,0,APR1
Hippocampus_comes_ENSHCOP00000011146,0,APR1
Lonchura_striata_domestica_ENSLSDP00000009597,0,APR1
Erpetoichthys_calabaricus_ENSECRP00000001097,48.8893,APR1
Erpetoichthys_calabaricus_ENSECRP00000019659,0,APR1
Seriola_dumerili_ENSSDUP00000017113,0,APR1
Catharus_ustulatus_ENSCUSP00005018368,0,APR1
Falco_tinnunculus_ENSFTIP00000005443,0,APR1
Amazona_collaria_ENSACOP00000004363,0,APR1
Oryzias_melastigma_ENSOMEP00000025197,0,APR1
Melopsittacus_undulatus_ENSMUNP00000012161,0,APR1
Echeneis_naucrates_ENSENLP00000010428,0,APR1
Anabas_testudineus_ENSATEP00000032693,0,APR1
Amphilophus_citrinellus_ENSACIP00000016048,0,APR1
Takifugu_rubripes_ENSTRUP00000087291,15.1337,APR1
Pelusios_castaneus_ENSPCEP00000009751,73.0049,APR1
Strigops_habroptila_ENSSHBP00005022354,0,APR1
Gouania_willdenowi_ENSGWIP00000008985,0,APR1
Sinocyclocheilus_rhinocerous_ENSSRHP00000005444,498.468,APR1
Sinocyclocheilus_rhinocerous_ENSSRHP00000025024,2.3104,APR1
Sinocyclocheilus_rhinocerous_ENSSRHP00000013088,2.3104,APR1
Sinocyclocheilus_rhinocerous_ENSSRHP00000097218,498.468,APR1
Sinocyclocheilus_rhinocerous_ENSSRHP00000084565,0.964994,APR1
Sinocyclocheilus_anshuiensis_ENSSANP00000071624,10.4677,APR1
Sinocyclocheilus_anshuiensis_ENSSANP00000085321,10.4677,APR1
Strix_occidentalis_caurina_ENSSOCP00000001221,0,APR1
Oncorhynchus_tshawytscha_ENSOTSP00005043030,0,APR1
Monopterus_albus_ENSMALP00000028026,0,APR1
Corvus_moneduloides_ENSCMUP00000023632,345.309,APR1
Coturnix_japonica_ENSCJPP00005012959,0,APR1
Cyprinodon_variegatus_ENSCVAP00000013437,0,APR1
Denticeps_clupeoides_ENSDCDP00000058992,559.85,APR1
Denticeps_clupeoides_ENSDCDP00000058645,38.7787,APR1
Podarcis_muralis_ENSPMRP00000028847,378.32,APR1
Betta_splendens_ENSBSLP00000037361,25.6211,APR1
Nothoprocta_perdicaria_ENSNPEP00000003975,0,APR1
Leptobrachium_leishanense_ENSLLEP00000049402,0,APR1
Naja_naja_ENSNNAP00000017659,0,APR1
Gasterosteus_aculeatus_ENSGACP00000008005,0,APR1
Paramormyrops_kingsleyae_ENSPKIP00000026041,0,APR1
Erythrura_gouldiae_ENSEGOP00005016720,0,APR1
Camarhynchus_parvulus_ENSCPVP00000011620,0,APR1
Tetraodon_nigroviridis_ENSTNIP00000017370,0,APR1
Calidris_pugnax_ENSCPUP00000026873,0,APR1
Lepidothrix_coronata_ENSLCOP00000005332,0,APR1
Poecilia_mexicana_ENSPMEP00000027254,0,APR1
Pundamilia_nyererei_ENSPNYP00000005801,0,APR1
Parambassis_ranga_ENSPRNP00000009673,0,APR1
Sander_lucioperca_ENSSLUP00000041016,0,APR1
Hucho_hucho_ENSHHUP00000033330,0,APR1
Hucho_hucho_ENSHHUP00000068192,0,APR1
Oryzias_javanicus_ENSOJAP00000021872,0,APR1
Gopherus_agassizii_ENSGAGP00000013816,73.0735,APR1
Pogona_vitticeps_ENSPVIP00000011490,261.999,APR1
Sinocyclocheilus_grahami_ENSSGRP00000032510,10.4677,APR1
Terrapene_carolina_triunguis_ENSTMTP00000008566,73.0735,APR1
Dicentrarchus_labrax_ENSDLAP00005000673,0,APR1
Mastacembelus_armatus_ENSMAMP00000020022,0,APR1
Kryptolebias_marmoratus_ENSKMAP00000029246,0,APR1
Gambusia_affinis_ENSGAFP00000020357,0,APR1
Homo_sapiens_ENSP00000252486,1.3114,APR1
Homo_sapiens_ENSP00000350425,0,APR1
Homo_sapiens_ENSP00000501141,0,APR1
Nomascus_leucogenys_ENSNLEP00000008947,0,APR2
Gorilla_gorilla_ENSGGOP00000033442,6.44347,APR2
Sarcophilus_harrisii_ENSSHAP00000015521,4.39003,APR2
Dasypus_novemcinctus_ENSDNOP00000015747,0,APR2
Callithrix_jacchus_ENSCJAP00000023173,2.10514,APR2
Cercocebus_atys_ENSCATP00000044852,6.41175,APR2
Physeter_catodon_ENSPCTP00005026118,7.53568,APR2
Vulpes_vulpes_ENSVVUP00000034996,1.14054,APR2
Panthera_pardus_ENSPPRP00000001916,0,APR2
Capra_hircus_blackbengal_ENSCHIP00010011233,1.05637,APR2
Urocitellus_parryii_ENSUPAP00010007066,0,APR2
Oryctolagus_cuniculus_ENSOCUP00000009241,0,APR2
Mus_musculus_ENSMUSP00000034588,0,APR2
Bos_taurus_ENSBTAP00000002914,1.05637,APR2
Procavia_capensis_ENSPCAP00000001437,0,APR2
Camelus_dromedarius_ENSCDRP00005025823,0,APR2
Heterocephalus_glaber_female_ENSHGLP00000027468,0,APR2
Catagonus_wagneri_ENSCWAP00000005209,0,APR2
Marmota_marmota_marmota_ENSMMMP00000026221,0,APR2
Rattus_norvegicus_ENSRNOP00000065206,0,APR2
Balaenoptera_musculus_ENSBMSP00010006480,7.53568,APR2
Monodon_monoceros_ENSMMNP00015023340,10.8051,APR2
Ictidomys_tridecemlineatus_ENSSTOP00000002077,0,APR2
Cebus_capucinus_ENSCCAP00000013613,2.10514,APR2
Nannospalax_galili_ENSNGAP00000019853,0,APR2
Spermophilus_dauricus_ENSSDAP00000014821,0,APR2
Monodelphis_domestica_ENSMODP00000059859,0,APR2
Octodon_degus_ENSODEP00000012142,1.64118,APR2
Ochotona_princeps_ENSOPRP00000016294,0,APR2
Rhinolophus_ferrumequinum_ENSRFEP00010013048,5.84264,APR2
Mus_spretus_MGP_SPRETEiJ_P0091280,0,APR2
Fukomys_damarensis_ENSFDAP00000018576,0,APR2
Peromyscus_maniculatus_bairdii_ENSPEMP00000011287,2.65699,APR2
Carlito_syrichta_ENSTSYP00000021888,2.11687,APR2
Microtus_ochrogaster_ENSMOCP00000019788,0,APR2
Mus_caroli_MGP_CAROLIEiJ_P0087687,0,APR2
Ursus_americanus_ENSUAMP00000025573,5.8571,APR2
Sciurus_vulgaris_ENSSVLP00005028052,2.09991,APR2
Chinchilla_lanigera_ENSCLAP00000016837,1.64118,APR2
Zalophus_californianus_ENSZCAP00015033404,0,APR2
Otolemur_garnettii_ENSOGAP00000020480,0,APR2
Equus_asinus_asinus_ENSEASP00005009167,0,APR2
Cavia_aperea_ENSCAPP00000008812,34.9525,APR2
Rhinopithecus_roxellana_ENSRROP00000041818,6.41175,APR2
Meriones_unguiculatus_ENSMUGP00000015766,1.19656,APR2
Microcebus_murinus_ENSMICP00000036936,0,APR2
Mesocricetus_auratus_ENSMAUP00000019954,0,APR2
Castor_canadensis_ENSCCNP00000017901,0,APR2
Bison_bison_bison_ENSBBBP00000016449,1.05637,APR2
Ursus_thibetanus_thibetanus_ENSUTTP00000020530,5.8571,APR2
Ursus_maritimus_ENSUMAP00000004530,5.8571,APR2
Sus_scrofa_ENSSSCP00000033805,0,APR2
Vombatus_ursinus_ENSVURP00010032044,0,APR2
Prolemur_simus_ENSPSMP00000000253,7.55054,APR2
Propithecus_coquereli_ENSPCOP00000003211,3.51666,APR2
Felis_catus_ENSFCAP00000016102,0,APR2
Jaculus_jaculus_ENSJJAP00000010024,0,APR2
Cricetulus_griseus_picr_ENSCGRP00015025344,0,APR2
Saimiri_boliviensis_boliviensis_ENSSBOP00000022311,2.10514,APR2
Mustela_putorius_furo_ENSMPUP00000004184,0,APR2
Mus_pahari_MGP_PahariEiJ_P0023342,2.70315,APR2
Aotus_nancymaae_ENSANAP00000033484,2.10514,APR2
Dipodomys_ordii_ENSDORP00000011659,0,APR2
Cervus_hanglu_yarkandensis_ENSCHYP00000004610,3.7998,APR2
Phascolarctos_cinereus_ENSPCIP00000032276,0,APR2
Clupea_harengus_ENSCHAP00000057455,0,APR2
Clupea_harengus_ENSCHAP00000046001,0,APR2
Carassius_auratus_ENSCARP00000021251,0,APR2
Carassius_auratus_ENSCARP00000066237,0,APR2
Carassius_auratus_ENSCARP00000102500,0,APR2
Carassius_auratus_ENSCARP00000018873,0,APR2
Danio_rerio_ENSDARP00000151245,0,APR2
Danio_rerio_ENSDARP00000025613,0,APR2
Cyprinus_carpio_huanghe_ENSCCRP00015065980,0,APR2
Cyprinus_carpio_huanghe_ENSCCRP00015053473,0,APR2
Cyprinus_carpio_huanghe_ENSCCRP00015007128,0,APR2
Cyprinus_carpio_ENSCCRP00000031218,0,APR2
Cyprinus_carpio_ENSCCRP00000018806,0,APR2
Cyprinus_carpio_ENSCCRP00000078978,0,APR2
Astyanax_mexicanus_ENSAMXP00000042134,1.17328,APR2
Astyanax_mexicanus_ENSAMXP00000053269,0,APR2
Cyprinus_carpio_germanmirror_ENSCCRP00010029686,0,APR2
Cyprinus_carpio_germanmirror_ENSCCRP00010106953,0,APR2
Ictalurus_punctatus_ENSIPUP00000010831,0,APR2
Ictalurus_punctatus_ENSIPUP00000010907,2.05191,APR2
Ictalurus_punctatus_ENSIPUP00000028731,0,APR2
Esox_lucius_ENSELUP00000079905,0,APR2
Esox_lucius_ENSELUP00000045385,54.3895,APR2
Oncorhynchus_mykiss_ENSOMYP00000103330,0,APR2
Xiphophorus_maculatus_ENSXMAP00000002883,0,APR2
Poecilia_reticulata_ENSPREP00000010904,0,APR2
Oreochromis_niloticus_ENSONIP00000021009,0,APR2
Lates_calcarifer_ENSLCAP00010028090,0,APR2
Oryzias_latipes_ENSORLP00000019715,0,APR2
Sparus_aurata_ENSSAUP00010000280,2.40854,APR2
Chrysemys_picta_bellii_ENSCPBP00000028773,22.3212,APR2
Crocodylus_porosus_ENSCPRP00005000967,0,APR2
Sphenodon_punctatus_ENSSPUP00000007265,6.04535,APR2
Xenopus_tropicalis_ENSXETP00000008146,0,APR2
Dromaius_novaehollandiae_ENSDNVP00000014880,0,APR2
Apteryx_haastii_ENSAHAP00000003827,0,APR2
Anas_platyrhynchos_ENSAPLP00020022679,0,APR2
Numida_meleagris_ENSNMEP00000001196,0,APR2
Gallus_gallus_ENSGALP00000011510,0,APR2
Pavo_cristatus_ENSPSTP00000000252,0,APR2
Meleagris_gallopavo_ENSMGAP00000002830,0,APR2
Serinus_canaria_ENSSCAP00000006377,0,APR2
Parus_major_ENSPMJP00000009700,0,APR2
Pelodiscus_sinensis_ENSPSIP00000013398,1.29225,APR2
Pygocentrus_nattereri_ENSPNAP00000001440,0,APR2
Scleropages_formosus_ENSSFOP00015060524,0,APR2
Malurus_cyaneus_samueli_ENSMCSP00000009095,0,APR2
Buteo_japonicus_ENSBJAP00000012443,0,APR2
Salvator_merianae_ENSSMRP00000027812,6.42104,APR2
Chelonoidis_abingdonii_ENSCABP00000011720,22.3212,APR2
Seriola_lalandi_dorsalis_ENSSLDP00000010524,0,APR2
Hippocampus_comes_ENSHCOP00000011146,0,APR2
Lonchura_striata_domestica_ENSLSDP00000009597,0,APR2
Erpetoichthys_calabaricus_ENSECRP00000001097,0,APR2
Erpetoichthys_calabaricus_ENSECRP00000019659,0,APR2
Seriola_dumerili_ENSSDUP00000017113,0,APR2
Catharus_ustulatus_ENSCUSP00005018368,0,APR2
Falco_tinnunculus_ENSFTIP00000005443,6.21505,APR2
Amazona_collaria_ENSACOP00000004363,0,APR2
Oryzias_melastigma_ENSOMEP00000025197,0,APR2
Melopsittacus_undulatus_ENSMUNP00000012161,0,APR2
Echeneis_naucrates_ENSENLP00000010428,0,APR2
Anabas_testudineus_ENSATEP00000032693,0,APR2
Amphilophus_citrinellus_ENSACIP00000016048,0,APR2
Takifugu_rubripes_ENSTRUP00000087291,0,APR2
Pelusios_castaneus_ENSPCEP00000009751,18.521,APR2
Strigops_habroptila_ENSSHBP00005022354,0,APR2
Gouania_willdenowi_ENSGWIP00000008985,0,APR2
Sinocyclocheilus_rhinocerous_ENSSRHP00000005444,0,APR2
Sinocyclocheilus_rhinocerous_ENSSRHP00000025024,0,APR2
Sinocyclocheilus_rhinocerous_ENSSRHP00000013088,0,APR2
Sinocyclocheilus_rhinocerous_ENSSRHP00000097218,0,APR2
Sinocyclocheilus_rhinocerous_ENSSRHP00000084565,0,APR2
Sinocyclocheilus_anshuiensis_ENSSANP00000071624,0,APR2
Sinocyclocheilus_anshuiensis_ENSSANP00000085321,0,APR2
Strix_occidentalis_caurina_ENSSOCP00000001221,0,APR2
Oncorhynchus_tshawytscha_ENSOTSP00005043030,0,APR2
Monopterus_albus_ENSMALP00000028026,0,APR2
Corvus_moneduloides_ENSCMUP00000023632,0,APR2
Coturnix_japonica_ENSCJPP00005012959,0,APR2
Cyprinodon_variegatus_ENSCVAP00000013437,0,APR2
Denticeps_clupeoides_ENSDCDP00000058992,0,APR2
Denticeps_clupeoides_ENSDCDP00000058645,0.80409,APR2
Podarcis_muralis_ENSPMRP00000028847,0,APR2
Betta_splendens_ENSBSLP00000037361,42.4501,APR2
Nothoprocta_perdicaria_ENSNPEP00000003975,0,APR2
Leptobrachium_leishanense_ENSLLEP00000049402,0,APR2
Naja_naja_ENSNNAP00000017659,381.23,APR2
Gasterosteus_aculeatus_ENSGACP00000008005,0,APR2
Paramormyrops_kingsleyae_ENSPKIP00000026041,0,APR2
Erythrura_gouldiae_ENSEGOP00005016720,0,APR2
Camarhynchus_parvulus_ENSCPVP00000011620,0,APR2
Tetraodon_nigroviridis_ENSTNIP00000017370,0,APR2
Calidris_pugnax_ENSCPUP00000026873,0,APR2
Lepidothrix_coronata_ENSLCOP00000005332,0,APR2
Poecilia_mexicana_ENSPMEP00000027254,0,APR2
Pundamilia_nyererei_ENSPNYP00000005801,0,APR2
Parambassis_ranga_ENSPRNP00000009673,0,APR2
Sander_lucioperca_ENSSLUP00000041016,0,APR2
Hucho_hucho_ENSHHUP00000033330,0,APR2
Hucho_hucho_ENSHHUP00000068192,0,APR2
Oryzias_javanicus_ENSOJAP00000021872,0,APR2
Gopherus_agassizii_ENSGAGP00000013816,22.3212,APR2
Pogona_vitticeps_ENSPVIP00000011490,0.775579,APR2
Sinocyclocheilus_grahami_ENSSGRP00000032510,0,APR2
Terrapene_carolina_triunguis_ENSTMTP00000008566,0,APR2
Dicentrarchus_labrax_ENSDLAP00005000673,0,APR2
Mastacembelus_armatus_ENSMAMP00000020022,0,APR2
Kryptolebias_marmoratus_ENSKMAP00000029246,0,APR2
Gambusia_affinis_ENSGAFP00000020357,0,APR2
Homo_sapiens_ENSP00000252486,0,APR2
Homo_sapiens_ENSP00000350425,0,APR2
Nomascus_leucogenys_ENSNLEP00000008947,0,APR3
Gorilla_gorilla_ENSGGOP00000033442,0,APR3
Sarcophilus_harrisii_ENSSHAP00000015521,0,APR3
Dasypus_novemcinctus_ENSDNOP00000015747,0,APR3
Callithrix_jacchus_ENSCJAP00000023173,0,APR3
Cercocebus_atys_ENSCATP00000044852,0,APR3
Physeter_catodon_ENSPCTP00005026118,0,APR3
Vulpes_vulpes_ENSVVUP00000034996,0,APR3
Panthera_pardus_ENSPPRP00000001916,0,APR3
Capra_hircus_blackbengal_ENSCHIP00010011233,0,APR3
Urocitellus_parryii_ENSUPAP00010007066,0,APR3
Oryctolagus_cuniculus_ENSOCUP00000009241,0,APR3
Mus_musculus_ENSMUSP00000034588,0,APR3
Bos_taurus_ENSBTAP00000002914,0,APR3
Procavia_capensis_ENSPCAP00000001437,0,APR3
Camelus_dromedarius_ENSCDRP00005025823,0,APR3
Heterocephalus_glaber_female_ENSHGLP00000027468,0,APR3
Catagonus_wagneri_ENSCWAP00000005209,0,APR3
Marmota_marmota_marmota_ENSMMMP00000026221,0,APR3
Rattus_norvegicus_ENSRNOP00000065206,0,APR3
Balaenoptera_musculus_ENSBMSP00010006480,0,APR3
Monodon_monoceros_ENSMMNP00015023340,0,APR3
Ictidomys_tridecemlineatus_ENSSTOP00000002077,0,APR3
Cebus_capucinus_ENSCCAP00000013613,0,APR3
Nannospalax_galili_ENSNGAP00000019853,0,APR3
Spermophilus_dauricus_ENSSDAP00000014821,0,APR3
Monodelphis_domestica_ENSMODP00000059859,0,APR3
Octodon_degus_ENSODEP00000012142,0,APR3
Ochotona_princeps_ENSOPRP00000016294,0,APR3
Rhinolophus_ferrumequinum_ENSRFEP00010013048,0,APR3
Mus_spretus_MGP_SPRETEiJ_P0091280,0,APR3
Fukomys_damarensis_ENSFDAP00000018576,0,APR3
Peromyscus_maniculatus_bairdii_ENSPEMP00000011287,0,APR3
Carlito_syrichta_ENSTSYP00000021888,0,APR3
Microtus_ochrogaster_ENSMOCP00000019788,0,APR3
Mus_caroli_MGP_CAROLIEiJ_P0087687,0,APR3
Ursus_americanus_ENSUAMP00000025573,0,APR3
Sciurus_vulgaris_ENSSVLP00005028052,0,APR3
Chinchilla_lanigera_ENSCLAP00000016837,0,APR3
Zalophus_californianus_ENSZCAP00015033404,0,APR3
Otolemur_garnettii_ENSOGAP00000020480,0,APR3
Equus_asinus_asinus_ENSEASP00005009167,0,APR3
Cavia_aperea_ENSCAPP00000008812,0,APR3
Rhinopithecus_roxellana_ENSRROP00000041818,0,APR3
Meriones_unguiculatus_ENSMUGP00000015766,0,APR3
Microcebus_murinus_ENSMICP00000036936,0,APR3
Mesocricetus_auratus_ENSMAUP00000019954,0,APR3
Castor_canadensis_ENSCCNP00000017901,0,APR3
Bison_bison_bison_ENSBBBP00000016449,0,APR3
Ursus_thibetanus_thibetanus_ENSUTTP00000020530,0,APR3
Ursus_maritimus_ENSUMAP00000004530,0,APR3
Sus_scrofa_ENSSSCP00000033805,0,APR3
Vombatus_ursinus_ENSVURP00010032044,0,APR3
Prolemur_simus_ENSPSMP00000000253,0,APR3
Propithecus_coquereli_ENSPCOP00000003211,0,APR3
Felis_catus_ENSFCAP00000016102,0,APR3
Jaculus_jaculus_ENSJJAP00000010024,0,APR3
Cricetulus_griseus_picr_ENSCGRP00015025344,0,APR3
Saimiri_boliviensis_boliviensis_ENSSBOP00000022311,0,APR3
Mustela_putorius_furo_ENSMPUP00000004184,0,APR3
Mus_pahari_MGP_PahariEiJ_P0023342,0,APR3
Aotus_nancymaae_ENSANAP00000033484,0,APR3
Dipodomys_ordii_ENSDORP00000011659,0,APR3
Cervus_hanglu_yarkandensis_ENSCHYP00000004610,0,APR3
Phascolarctos_cinereus_ENSPCIP00000032276,13.3465,APR3
Clupea_harengus_ENSCHAP00000057455,0,APR3
Clupea_harengus_ENSCHAP00000046001,0,APR3
Carassius_auratus_ENSCARP00000066237,0,APR3
Carassius_auratus_ENSCARP00000102500,0,APR3
Danio_rerio_ENSDARP00000025613,0,APR3
Cyprinus_carpio_huanghe_ENSCCRP00015065980,0,APR3
Cyprinus_carpio_ENSCCRP00000078978,0,APR3
Astyanax_mexicanus_ENSAMXP00000042134,0,APR3
Ictalurus_punctatus_ENSIPUP00000010831,0,APR3
Ictalurus_punctatus_ENSIPUP00000010907,0,APR3
Esox_lucius_ENSELUP00000079905,0,APR3
Esox_lucius_ENSELUP00000045385,0,APR3
Oncorhynchus_mykiss_ENSOMYP00000103330,0,APR3
Xiphophorus_maculatus_ENSXMAP00000002883,0,APR3
Poecilia_reticulata_ENSPREP00000010904,0,APR3
Oreochromis_niloticus_ENSONIP00000021009,0,APR3
Lates_calcarifer_ENSLCAP00010028090,0,APR3
Oryzias_latipes_ENSORLP00000019715,0,APR3
Sparus_aurata_ENSSAUP00010000280,0,APR3
Crocodylus_porosus_ENSCPRP00005000967,0,APR3
Sphenodon_punctatus_ENSSPUP00000007265,0,APR3
Xenopus_tropicalis_ENSXETP00000008146,0,APR3
Dromaius_novaehollandiae_ENSDNVP00000014880,0,APR3
Apteryx_haastii_ENSAHAP00000003827,0,APR3
Anas_platyrhynchos_ENSAPLP00020022679,0,APR3
Numida_meleagris_ENSNMEP00000001196,0,APR3
Gallus_gallus_ENSGALP00000011510,0,APR3
Pavo_cristatus_ENSPSTP00000000252,0,APR3
Meleagris_gallopavo_ENSMGAP00000002830,0,APR3
Serinus_canaria_ENSSCAP00000006377,0,APR3
Parus_major_ENSPMJP00000009700,0,APR3
Pelodiscus_sinensis_ENSPSIP00000013398,0,APR3
Pygocentrus_nattereri_ENSPNAP00000001440,0,APR3
Malurus_cyaneus_samueli_ENSMCSP00000009095,0,APR3
Buteo_japonicus_ENSBJAP00000012443,0,APR3
Salvator_merianae_ENSSMRP00000027812,0,APR3
Chelonoidis_abingdonii_ENSCABP00000011720,0,APR3
Seriola_lalandi_dorsalis_ENSSLDP00000010524,0,APR3
Hippocampus_comes_ENSHCOP00000011146,0,APR3
Lonchura_striata_domestica_ENSLSDP00000009597,0,APR3
Erpetoichthys_calabaricus_ENSECRP00000001097,0,APR3
Erpetoichthys_calabaricus_ENSECRP00000019659,0,APR3
